Hugo_Symbol,p_values,p_values_fdr,significance:p_vlaue_fdr
HIST3H2A,3.992417898227317e-11,1.5582697512850635e-10,True
LXN,1.7671094744159914e-07,4.312915536950587e-07,True
CNKSR2,1.7111044341718963e-12,8.46002550095006e-12,True
SCML1,0.004456068417772076,0.006603635748221036,True
GSDMD,3.7463146170598573e-07,8.809908114580593e-07,True
AKR1C1,0.00739779903005631,0.010659519413147281,True
C3orf62,3.912050498137707e-09,1.1583934239857541e-08,True
CRISPLD2,1.8880820319946962e-05,3.681333758770697e-05,True
DOCK5,8.238232134324727e-09,2.344425142492494e-08,True
SLC33A1,4.4723599402152885e-11,1.731899080188727e-10,True
STK17B,3.092514977814856e-12,1.4561795656840093e-11,True
RP5-966M1.6,2.368194739887386e-09,7.206370289158815e-09,True
HAGHL,0.011180150651187517,0.01574735444166557,True
CDC37L1,1.9639476929147153e-14,1.4978894655674045e-13,True
KRT10,6.32534799295302e-15,5.6036095681160726e-14,True
CYHR1,0.000825814364977351,0.0013370143537941648,True
VWA1,1.518608900679967e-06,3.3434257958123437e-06,True
TNFAIP8L2,1.7794005354384757e-15,1.9064477063856077e-14,True
PFDN2,6.664194845218935e-15,5.86768429924348e-14,True
TCP1,9.129823957543238e-13,4.743389740347652e-12,True
ALG9,3.658108783225866e-09,1.088797884738574e-08,True
CYBA,3.3815973998483513e-09,1.0101520851181093e-08,True
GINS1,2.8597988341441255e-17,1.3176754528214198e-15,True
GPX3,8.450565914442319e-18,1.2851957852852046e-15,True
IPO9,5.537195926992678e-12,2.4949154835367372e-11,True
COX19,0.0010832759790317052,0.0017320985318190214,True
LMF1,8.162057892954633e-12,3.560594699514931e-11,True
RDH14,0.0018295807122528068,0.002850983835844059,True
GDE1,6.087288140310258e-07,1.3959631305437369e-06,True
LSM14B,1.1488166422722712e-13,7.224538585822165e-13,True
TLE2,4.197925449112816e-15,3.9114974181997794e-14,True
EIF4EBP3,1.2570279868900768e-10,4.527764485722702e-10,True
LRP2BP,2.946136366535271e-17,1.3176754528214198e-15,True
PELO,5.508722721251148e-11,2.1039837499361834e-10,True
CDIPT,0.0003595529090509665,0.0006065107415150324,True
C19orf44,4.816736324288531e-05,8.965533886659237e-05,True
PABPN1,1.6242054690568182e-06,3.5665627911473923e-06,True
ZWINT,4.4459068113610063e-17,1.489383468482557e-15,True
DYNLL1,1.1697304527663833e-06,2.6066942171748285e-06,True
NRXN3,7.666064802862054e-06,1.563631521572518e-05,True
FYTTD1,3.400364502716602e-08,9.00111810978077e-08,True
CAPRIN1,1.6310693001191766e-08,4.467531656819213e-08,True
AOC3,3.122532880255839e-17,1.3264071441316098e-15,True
KIFC3,7.58626941102781e-09,2.1658040666915458e-08,True
DOCK11,6.498462845443584e-17,1.7375813775071286e-15,True
TMEM231,4.8465168008640806e-08,1.2612771578024554e-07,True
DCHS1,3.4682633174594916e-11,1.3651002234931127e-10,True
ZFYVE19,0.00028724324926047897,0.0004903772241303266,True
NTRK1,3.3751588676522406e-06,7.142701144027007e-06,True
CCDC62,0.004126247112351053,0.006140142894811305,True
SLC5A8,7.024819458843523e-12,3.099712800805156e-11,True
WDR53,2.5353944323731246e-17,1.2974494055533225e-15,True
NLN,2.1033225900939706e-15,2.1919100701642507e-14,True
TBC1D31,1.236314215227303e-15,1.4135161057560846e-14,True
ZNF597,1.6810262548218656e-15,1.8234883788855894e-14,True
RNF114,0.000845631116586722,0.001367944333648808,True
SFRP2,0.000643621367803614,0.001054391572196058,True
PNMA2,5.629122999653483e-17,1.6133430234911366e-15,True
CDH10,6.0438608113455056e-09,1.747116725501901e-08,True
HENMT1,0.0170556888994647,0.02343969974051334,True
STX16,0.0014639975131033936,0.0023053127756116915,True
PTX3,6.916832682496623e-07,1.5769867307658593e-06,True
BFAR,3.842862426528413e-06,8.075106242340146e-06,True
SHROOM3,3.990086520052919e-16,5.602686199091146e-15,True
NUP107,1.282305224395621e-13,7.949412401072972e-13,True
HS6ST1,3.079597784336884e-11,1.2224276591089077e-10,True
BRWD3,2.338567799592045e-05,4.517115458206547e-05,True
FGF11,4.720710460648249e-17,1.5149386998912886e-15,True
CCDC138,1.5946699089006548e-11,6.60713578101915e-11,True
FAM193B,0.0018316130294813698,0.0028531212880334228,True
BATF,4.822783837212182e-05,8.974856273601254e-05,True
COL4A2,0.033429206752729694,0.044019176024758466,True
AGFG2,7.789426977875284e-11,2.8963054464656807e-10,True
TVP23B,0.002103958929430321,0.0032506833472774163,True
NBEAL1,5.382860586147182e-07,1.2420050303952526e-06,True
BCL6,0.0001581394419414701,0.0002779669169249996,True
DNAJC3,3.341533409634363e-08,8.853526020158531e-08,True
C1orf233,0.01371437299322864,0.019069204238411522,True
ADH6,0.005236484977803297,0.007698034794235527,True
ITGB6,2.8546482418096077e-13,1.6438016125753658e-12,True
RBM44,0.0036604305572416167,0.005484924993715335,True
CEACAM21,2.163376071061763e-15,2.241835572408159e-14,True
ETV6,0.00810634252845044,0.011624227374365515,True
C1RL,3.0100727120874674e-07,7.154513772882636e-07,True
CCDC181,2.1031161825632904e-13,1.2472135960789853e-12,True
GPN3,0.0013613291708744536,0.0021524756242920257,True
RAP1GAP,4.048014150056965e-12,1.872775694757206e-11,True
MAGED2,5.005355615769551e-07,1.1595483205366634e-06,True
C1orf85,0.0006432587497805358,0.001053897467987363,True
JRKL,0.00023173642766097778,0.00039912729689365814,True
BHLHE40,0.011402008316460165,0.016043796828773264,True
NMUR1,1.513016427373697e-16,2.766431776364328e-15,True
SPATA18,4.4168691233699154e-13,2.452633047451472e-12,True
NTPCR,2.5612475518368708e-05,4.9276702815438185e-05,True
CBWD3,0.0035419462157580328,0.005317844679056146,True
TLDC2,1.256304755351651e-06,2.78954558466578e-06,True
GNAI2,8.42669533825244e-17,1.9520310090052717e-15,True
MNDA,1.5557000456050822e-16,2.8188083987719617e-15,True
RP11-347C12.3,0.00020803575910145452,0.00036042701218309364,True
CLEC6A,2.297749680927124e-13,1.3469163806588415e-12,True
FCGR2A,4.301136994810443e-13,2.3929836259372112e-12,True
ECH1,0.0023325275897488735,0.003582362563381205,True
ZNF491,1.3353990833590553e-12,6.734654780310668e-12,True
SEP15,3.165700890863518e-05,6.0258345382824017e-05,True
C1orf109,1.2545367836999644e-11,5.307891976100143e-11,True
GMFG,5.608749943591709e-17,1.6133430234911366e-15,True
MAGEH1,5.393847730390106e-13,2.9389323828961006e-12,True
GMFB,1.832001504734549e-06,3.999978007367206e-06,True
AC068987.1,2.0390908247982065e-09,6.253380791476836e-09,True
SLC7A2,3.713093908700818e-11,1.4568180166433484e-10,True
FAM83G,3.014073998048888e-11,1.1976812092992016e-10,True
CCNA2,2.949336027225502e-17,1.3176754528214198e-15,True
PSMC1,5.988598068270291e-11,2.2746928678401337e-10,True
TGIF1,0.0005958345635196633,0.0009812242216207991,True
C18orf21,3.6843157227743336e-05,6.960471796907985e-05,True
CD180,0.03343928491883678,0.044019176024758466,True
TXNDC15,1.6290896043766125e-14,1.2739937942782245e-13,True
CTNNA3,0.026289778492630655,0.0351432270726762,True
IPO5,0.0011789205884450635,0.0018766912242341018,True
C8B,4.0008298978317437e-16,5.602686199091146e-15,True
ANKRD33B,0.000826890303153734,0.001338380023140706,True
DGKD,1.88740506659051e-10,6.63053810704315e-10,True
TMPO,1.70697818800263e-11,7.042762884582143e-11,True
LY86,2.9253553387837985e-16,4.398866135772898e-15,True
MAD2L1,3.315796635566026e-17,1.3375205332542975e-15,True
BHMT2,2.515528255771145e-13,1.4676038709370663e-12,True
TOMM70A,4.850062396409227e-16,6.5610671807337034e-15,True
MRI1,0.0004612561472684894,0.0007680933048065505,True
ARAP1,8.288344142126347e-13,4.341497029278638e-12,True
VDAC3,1.608275141185451e-07,3.9425220752062815e-07,True
RBM42,0.00013733286349386007,0.00024315109325165856,True
MROH7-TTC4,0.006070702064109498,0.00885766105425271,True
ATP8B2,2.135499375638306e-05,4.1403761744278044e-05,True
MMADHC,1.9972492911036738e-06,4.337752263492075e-06,True
SIK3,1.3570034330889016e-05,2.6907982445604655e-05,True
GOLIM4,0.0019872666180936745,0.003080680542099564,True
FLJ20306,0.006528118807085243,0.009487099384838221,True
TSHZ2,1.8024131476894437e-05,3.521054746843282e-05,True
ADAM11,1.492991192451451e-07,3.6750388785407263e-07,True
SNX18,1.0335756550088133e-12,5.326676443996793e-12,True
KIF17,2.3959607823802526e-17,1.2858241595082867e-15,True
IL7,2.042026884357717e-09,6.259051530745131e-09,True
RBPMS2,1.8870374601442075e-12,9.254657507614628e-12,True
AGTR2,3.064275627562728e-14,2.224174851518745e-13,True
PLA2G4D,6.1107064307880824e-06,1.2579745427969886e-05,True
MTDH,3.4182763121697065e-05,6.48623937749689e-05,True
MT-CYB,1.1223597151342425e-10,4.0815070165964396e-10,True
TRIP6,1.401322198699565e-05,2.7745376484280786e-05,True
CES1,7.793617451936366e-06,1.5886105189640205e-05,True
CYSLTR1,2.2846530703852367e-15,2.3458661238256456e-14,True
SH3BGRL,6.654757396371324e-16,8.519008831049732e-15,True
TAF15,7.794478816346858e-05,0.0001418110811504918,True
NMU,4.5082635894930746e-14,3.1177043037827406e-13,True
IL17REL,0.010014679296278936,0.014198078362184539,True
AC079354.1,9.609243957976092e-10,3.091241887784674e-09,True
NPIPA1,0.00309973187537626,0.004683074019700257,True
DNAJA3,3.84509904495834e-10,1.2953214898918743e-09,True
TIAF1,0.00013746649729787087,0.0002433128832808114,True
KAT5,1.0198159855709691e-10,3.728533576875871e-10,True
CPNE9,4.474741496953051e-11,1.732044798562939e-10,True
CHORDC1,1.1196603195089926e-12,5.71914015952627e-12,True
TLR10,0.03430355799434738,0.04507446294609805,True
ELP3,0.010317542804838807,0.014602290017498803,True
RIOK1,6.152192605545838e-14,4.124141531269086e-13,True
HIBCH,0.03342443319011161,0.044019176024758466,True
OGFOD1,0.0008150498431447701,0.0013209481227437756,True
RRH,0.0017415824915556137,0.0027214687961667323,True
ALDOB,3.425738081089645e-06,7.246677945393104e-06,True
CSNK1G2,4.770714659423532e-06,9.928212955251358e-06,True
GNA14,3.128630062244289e-17,1.3264071441316098e-15,True
CCDC68,1.1978573274517503e-16,2.4196306588067955e-15,True
ZNF564,3.52543562025967e-05,6.678572249148568e-05,True
ANKRD6,1.071623066413039e-05,2.1535933541513783e-05,True
NDUFS3,0.00035489576056298643,0.0005991814174868638,True
EFCAB4B,0.0017686820385387797,0.002760320012264651,True
DLGAP1,0.0033151157902758794,0.004993340768769363,True
STRN,1.2528111231345481e-06,2.783219155368997e-06,True
SCARF2,1.8988558914649098e-06,4.134451162724517e-06,True
C5orf22,6.948131691081375e-13,3.6886593412240545e-12,True
FBXO45,1.0366733769232925e-16,2.198817866194362e-15,True
TOP2B,0.0006848764111055884,0.0011190466671250386,True
ZNF16,9.749707225829477e-11,3.578206762825669e-10,True
CYP2F1,1.5705748969929753e-09,4.898299574932957e-09,True
AMIGO1,2.866655659435473e-14,2.0927547309489138e-13,True
STX16-NPEPL1,0.000473598284193843,0.0007875828224344087,True
PPDPF,0.003388219637693885,0.005096786332389574,True
ESPN,4.807129199720271e-12,2.193427282756674e-11,True
LAPTM4A,9.821253335340089e-10,3.152985529975842e-09,True
KCNK3,1.0739755926748692e-17,1.2851957852852046e-15,True
FABP7,9.275996368344126e-05,0.00016732049416638274,True
PDE2A,5.632640315851327e-16,7.391246646528179e-15,True
TTLL11,4.2573005056171785e-14,2.9727108421397233e-13,True
FBXO38,3.3540165591328797e-16,4.906065712025444e-15,True
ANKMY1,7.122078544948741e-10,2.3288644115841284e-09,True
GTF2IRD1,2.6231730144062266e-15,2.6340595611416794e-14,True
BIRC6,0.00023141518222375627,0.00039873302143580584,True
SEC22A,2.7428977672449467e-08,7.332646073840368e-08,True
ZC3H15,6.603905366148783e-11,2.4925161721699857e-10,True
DHCR24,4.2676884951484846e-14,2.9775573002298095e-13,True
ZDHHC2,4.282167203896214e-05,8.025423717994831e-05,True
C1orf220,7.408599536183276e-06,1.512986842269371e-05,True
GLG1,0.00025793400912852614,0.00044191312185810666,True
DKKL1,0.032025888990313195,0.042300762114942235,True
AK3,6.22604934812836e-08,1.6019511839278733e-07,True
HEATR2,8.242621843540768e-14,5.354309723045002e-13,True
PRKX,7.0750926578964445e-12,3.117118736678426e-11,True
PARD6A,7.583122771230599e-05,0.00013815486803734297,True
ANKRD18B,2.9121619255830277e-12,1.3771584249780126e-11,True
GKN2,7.458242031015232e-18,1.2851957852852046e-15,True
RABL2B,3.915574468125424e-06,8.218900235342248e-06,True
PFN4,0.013981619486540708,0.019423600854844448,True
HDAC2,3.9419046978708906e-17,1.4383199463030255e-15,True
TMEM182,8.111101951221235e-16,9.970954066931848e-15,True
ARNT,1.0929937885932202e-08,3.058531341635444e-08,True
CHDH,5.858549206909988e-10,1.933634649395683e-09,True
PRRG4,0.000685411923147382,0.0011197740658569154,True
UVRAG,3.076861273754081e-05,5.8660900539885464e-05,True
C16orf96,6.736453389479094e-11,2.539769364977114e-10,True
KCNQ4,0.0005048652379833067,0.0008361981770049496,True
DYNC2H1,3.3143849120391566e-09,9.921330680207318e-09,True
C17orf53,2.1946430707265348e-17,1.2851957852852046e-15,True
IST1,8.830971925419455e-07,1.9902810177641367e-06,True
SLC39A10,0.0005665385054120282,0.0009345829527304037,True
RIMBP2,0.0009825257538095054,0.0015784555377159125,True
BUB1B,4.7227341992282074e-17,1.5149386998912886e-15,True
CHST10,0.015672651717393044,0.02161938194909153,True
GABRR1,3.913966802394856e-12,1.815622355299977e-11,True
LCAT,1.4396039362784633e-12,7.210541606033764e-12,True
AKR1C3,0.02786409357308821,0.03710701637951733,True
IP6K3,1.54296461687784e-10,5.484509003408372e-10,True
DAPK3,0.0031684017557608367,0.004781527066547432,True
ZP2,9.74328497919869e-07,2.185912311891654e-06,True
SETDB1,1.1958079767359862e-05,2.3862288088384155e-05,True
GRIA2,0.011877275844273725,0.016659624895244283,True
ZNF17,0.006261713166761537,0.009119896716617953,True
GPR35,0.001517037152503479,0.002382871141070886,True
C20orf112,0.00010533609778782106,0.00018884195613165308,True
AEBP2,2.878704256273438e-10,9.890536202689667e-10,True
ABTB2,0.0003241123984203784,0.0005494643457028495,True
EXOC3L4,1.12580737922829e-05,2.254616563432496e-05,True
RP11-77K12.7,1.991186549988593e-05,3.8758025522313176e-05,True
IL20RB,1.385920938242156e-15,1.551638639542012e-14,True
UBQLN4,9.715813806677029e-15,8.127878136094222e-14,True
ZFYVE9,1.0838651393121321e-07,2.714376671733413e-07,True
AGPAT4,1.425092319745996e-05,2.8196621032656147e-05,True
PSME1,1.3302784368236907e-09,4.1965960548081186e-09,True
SCAMP1,0.025492349204473408,0.034143303807356036,True
TRAM2,0.024825103782412403,0.03331567885024901,True
PPP2R1B,0.021684535232338147,0.0293701677375195,True
ATG5,0.008027466862888117,0.011517814788736896,True
H2AFV,2.733262363077362e-11,1.0932416606196209e-10,True
SLC12A3,0.013316963523238357,0.018550967249733295,True
KARS,1.1867738868219455e-06,2.6429700779746174e-06,True
ANKRD2,0.0071732007071733115,0.010355761508977013,True
NFIB,1.4525571370563976e-09,4.55159160940491e-09,True
SRC,6.736507024124337e-05,0.00012368281309570403,True
EIF4EBP2,5.2480304128739654e-11,2.0106392854823188e-10,True
BANK1,1.0061743908407276e-16,2.163785533067946e-15,True
TMEM26,0.03733940511362296,0.04880737162059901,True
RNASEL,5.444259082194853e-06,1.1264771307332147e-05,True
FAM84A,3.5291774950208604e-10,1.1960360105743656e-09,True
CEP128,1.7226998082385814e-09,5.334224625797005e-09,True
RPP21,1.5722508564257973e-10,5.587458042533563e-10,True
CCDC104,4.773217705740064e-06,9.929833317275965e-06,True
SLC4A7,0.0038669785709349847,0.005776725597795042,True
SFMBT2,3.7914208989973678e-06,7.970889135959539e-06,True
IGSF1,2.3611189162427756e-10,8.200307454381574e-10,True
FAM189B,2.1879290815409648e-17,1.2851957852852046e-15,True
SLC36A1,2.6054030241924496e-05,5.00648912602053e-05,True
CHI3L2,3.0184153714369372e-15,2.947604609472758e-14,True
TMEM8A,0.0010316368781270063,0.001653509655747266,True
DPYSL2,7.936624216711072e-18,1.2851957852852046e-15,True
FNDC1,5.362078531202744e-06,1.110476109176141e-05,True
LGALS2,1.39746694727067e-08,3.854581113539969e-08,True
FAM179B,5.352344137400714e-06,1.1090529563823598e-05,True
SPAG4,6.314550491846903e-06,1.2976904561819565e-05,True
HRH2,0.0012089704929047233,0.001920809828467681,True
TNC,6.920017314372731e-07,1.5772964653092614e-06,True
KCTD15,1.7732145143101397e-05,3.468328887534835e-05,True
POGLUT1,9.121118207610319e-08,2.3076642799717086e-07,True
ETS2,8.474486456804755e-08,2.1496075707374095e-07,True
SIVA1,0.0012080244787705985,0.00192018981144296,True
C8orf4,8.540149773014812e-15,7.217763567946716e-14,True
CXADR,1.641386450462895e-05,3.219049638698188e-05,True
MIB1,4.1841594873813715e-07,9.779644857869461e-07,True
ELOVL6,1.8757537590348147e-09,5.777080796456842e-09,True
ADAMTS10,3.4843954834459547e-08,9.205219754783433e-08,True
RHOF,2.5275989930661273e-10,8.74442127786119e-10,True
MOSPD2,2.683614282635797e-09,8.11899067119674e-09,True
AMN1,0.014381714852507377,0.019946601963801314,True
SELENBP1,9.801941483340476e-18,1.2851957852852046e-15,True
RSPH9,2.2603155124798768e-10,7.864441183905312e-10,True
TNFRSF11B,7.847865054158814e-08,1.9995850857019692e-07,True
PIGU,5.357332652676535e-15,4.855609736358192e-14,True
ZNF649,5.877863939144945e-08,1.515750105220614e-07,True
NOSTRIN,8.43729638952523e-18,1.2851957852852046e-15,True
XKR8,1.2363675980260775e-07,3.0764947046721264e-07,True
RCC1,3.5049053976813505e-17,1.379196995796332e-15,True
MANF,2.72641153597378e-05,5.2279675084856315e-05,True
IFNAR1,1.255278342360753e-05,2.498552064095173e-05,True
EMC4,0.008787164005190782,0.012549459175733363,True
ABCA6,1.0371081452188746e-16,2.198817866194362e-15,True
RAB7L1,0.0018089345256472459,0.0028211017360798207,True
CDKN1C,2.6804393650378234e-11,1.0731075325846675e-10,True
KIAA0922,0.002153517523854195,0.0033222017525076997,True
C15orf54,0.016091851546933558,0.022166233591681465,True
C19orf59,7.118733220194671e-17,1.8111357345929743e-15,True
UTS2B,0.0002196960441894035,0.00037929733793443386,True
AKAP11,2.11539575994068e-11,8.624843463057647e-11,True
NMRK1,0.00014954219075370196,0.00026351078438229404,True
MRPS5,0.00023124465301759263,0.00039847894073605114,True
GDPD3,0.0001282931712758331,0.00022784666739899422,True
CAMP,1.3177072432429435e-14,1.0587624477684582e-13,True
SMARCD2,1.4646075502431883e-10,5.232904949421112e-10,True
SMARCAL1,0.02032882127978691,0.027649821872948496,True
SLC39A12,6.316571505970249e-10,2.075685234271182e-09,True
CD1E,1.887640313194687e-10,6.63053810704315e-10,True
ACR,8.515216010292959e-13,4.446806426173243e-12,True
SYCE3,5.5867311384393644e-05,0.0001032863660279752,True
C12orf49,7.971911052959048e-17,1.8887035346837854e-15,True
HOOK3,0.008359873602782186,0.011958994409412244,True
PLEKHA5,8.247351350291432e-07,1.8650738915602106e-06,True
PRMT8,1.3452932022803274e-12,6.779445761199725e-12,True
SLC35D2,6.034112245275789e-09,1.7445906115002387e-08,True
MCAM,1.57484495145932e-08,4.319696179177477e-08,True
EIF2B1,1.2076958019901997e-06,2.686792656713548e-06,True
LRRC8C,9.401213117046305e-13,4.875647576298621e-12,True
S100A1,0.0007028761214842485,0.0011469574699368898,True
IRF8,6.487344354814403e-16,8.33557172344179e-15,True
CKLF,0.0006764534135135499,0.0011061844678574948,True
FANCB,8.456958991839705e-17,1.9520310090052717e-15,True
SPP1,1.9236248254779418e-14,1.4690812935513458e-13,True
CERS5,0.00723660604201656,0.01044238107234971,True
MKI67,3.520844429210897e-17,1.379196995796332e-15,True
IRAK1,2.8353574906485144e-16,4.3094414576665374e-15,True
MGARP,7.751967059420812e-09,2.2111442501549464e-08,True
IL2RA,0.0320294968279144,0.042300762114942235,True
MARCH3,7.305843384607931e-06,1.4925312732864475e-05,True
CD55,7.907572982964789e-16,9.77713400908402e-15,True
TMEM63C,5.038337446171094e-12,2.283244474884723e-11,True
SSSCA1,1.177250955772143e-05,2.351371286965403e-05,True
ATF3,8.852958239189507e-10,2.860199244099471e-09,True
TDRD12,0.00021040513590786175,0.00036442237044398553,True
CDH15,1.3459677070518367e-06,2.975632472398321e-06,True
NDUFA12,2.267033142902244e-05,4.387027841787416e-05,True
MARK4,2.136593289124735e-06,4.629330122868405e-06,True
KIAA1107,2.376807460081588e-05,4.587636745576473e-05,True
KLHL26,0.022284320688691857,0.030137242772091736,True
DIO3,2.6675212724149385e-06,5.705265566543031e-06,True
TSFM,1.4164726983339705e-13,8.729777332757524e-13,True
TBC1D23,0.00653037523262374,0.009487099384838221,True
DHFR,2.1673500771629288e-11,8.814998910074156e-11,True
MAPK10,1.835390599608776e-06,4.004341072018389e-06,True
PTP4A3,3.31962149763556e-05,6.305959585443673e-05,True
MBTPS2,2.4485971017504823e-05,4.721454953983657e-05,True
PUS1,2.3120691693333742e-14,1.72979622781438e-13,True
DDX27,1.6053082425746139e-10,5.699075193275063e-10,True
B3GNT1,3.0825823949253475e-13,1.7632983732561381e-12,True
C4A,3.166568826804499e-13,1.8065547055167673e-12,True
C17orf103,2.4163134505657728e-15,2.4529146305472927e-14,True
PIK3R4,8.43838285022736e-08,2.1424612542280666e-07,True
NOMO3,7.802977534096528e-05,0.00014195075495105047,True
EIF4A2,0.02760417512578211,0.03680494589804176,True
BMPR2,1.547902323428608e-14,1.216007850715289e-13,True
AC090186.1,1.301335177315082e-12,6.582888781293717e-12,True
RNF32,0.005406420196462153,0.007933059449068521,True
SMIM13,1.3452107277236456e-11,5.655516018843022e-11,True
NIPAL4,4.496453230070519e-10,1.503313906511868e-09,True
EPHX4,0.00018150603059248268,0.00031671885641264025,True
LNX2,4.252106639917367e-12,1.9593262791297016e-11,True
PCP4L1,0.0026189205719625327,0.003994282460669014,True
CTD-2583A14.10,3.100505385448976e-06,6.587286992206501e-06,True
GADL1,1.1217035995441202e-10,4.081140983009731e-10,True
ACAT2,0.0032408664502077073,0.004885887340375906,True
ULBP3,2.8588048740451366e-09,8.627656829072663e-09,True
AGPAT3,0.00010979883413659841,0.00019653661379232592,True
ABCC1,2.302459646309664e-12,1.1090567890533059e-11,True
CHCHD2,4.465474878599293e-08,1.1659776077358342e-07,True
ANO5,1.0065967342436621e-16,2.163785533067946e-15,True
RALBP1,0.006132448490013089,0.008940955242675826,True
HERPUD2,1.1783885890137325e-05,2.3533714306603734e-05,True
ZNF596,6.747714023438379e-05,0.0001238220935562296,True
NFU1,0.001193146489646894,0.0018979379013489956,True
MRPL54,8.516996513537002e-11,3.1519090567984514e-10,True
DMXL1,1.5376847508815591e-13,9.402813651859513e-13,True
ZBTB8A,7.300312952256997e-06,1.4919307494409042e-05,True
NFXL1,2.7193017199890643e-05,5.216071198402296e-05,True
CTU2,0.0001373901232259867,0.00024320262103995493,True
NPDC1,8.03639459596391e-14,5.228953545961452e-13,True
PPP3R1,1.439370526055074e-06,3.175622712337344e-06,True
FAT2,8.262281381120118e-14,5.355756505022515e-13,True
AMMECR1L,0.01657128690415121,0.02279937729127207,True
ZFHX2,1.4426083174495873e-06,3.181141011480932e-06,True
FAM153A,0.003621720544220192,0.005429594931997207,True
RSRC1,1.543420382991862e-15,1.7001829370526508e-14,True
UBE2J1,1.737725462129116e-06,3.8042336026207676e-06,True
PSMA5,1.864149290532411e-06,4.065544627439389e-06,True
ZNF257,3.127137641109801e-05,5.954072825986092e-05,True
CXorf56,0.002360116326136914,0.003621836149419489,True
RRP15,1.1246587655514679e-07,2.8116469138786696e-07,True
IL32,5.384544161754062e-07,1.2420616957444441e-06,True
RPS20,0.01942799109929447,0.026503873192790964,True
RAD51D,2.2863749205902383e-06,4.932208635514031e-06,True
KLF17,9.915637325240125e-15,8.271010854346846e-14,True
C18orf54,5.03760224956358e-12,2.283244474884723e-11,True
RPUSD4,0.0001372438282648787,0.0002430432735290394,True
MRPS7,1.222123682435396e-10,4.417699647221483e-10,True
LGR4,5.141987315829854e-13,2.8154673018067902e-12,True
ANO7,2.1684834932731735e-05,4.201497571365419e-05,True
CCDC107,1.1422596655695899e-11,4.858012689049234e-11,True
C10orf112,9.650378786321586e-13,4.9943167625436005e-12,True
NMBR,4.706295856986395e-07,1.0934937582977804e-06,True
MRPS31,0.00013177554113275318,0.00023381496231186433,True
NLGN3,1.1986220915538899e-05,2.3909079798066644e-05,True
TNFSF13,6.700957671834685e-17,1.741077265144761e-15,True
RPS17,0.003742001674535659,0.005602605104814774,True
HSDL2,1.2805213012322277e-14,1.0336918448031183e-13,True
PSPN,1.716056566313902e-05,3.361859512709532e-05,True
NKX6-1,1.344119939017586e-09,4.237166413600146e-09,True
ST3GAL2,2.525425093744674e-10,8.741077638637396e-10,True
TBC1D4,0.0002413713695657298,0.0004150487141282578,True
ADAR,0.026412674034625848,0.03529658419959476,True
RHBDD3,6.449733691142075e-13,3.4559289551637517e-12,True
MTR,0.001283534314448018,0.002033566635486918,True
CHRM2,5.362102696725594e-14,3.6354130331999463e-13,True
LAMTOR3,0.024812976181639416,0.03331345018557713,True
RPS10-NUDT3,3.0159225463298793e-10,1.033037523436571e-09,True
LSMEM1,1.8296321989399542e-05,3.573015627027776e-05,True
TULP4,3.911519563715275e-05,7.370364361167254e-05,True
LENG8,0.0019197922379448555,0.0029816066628155515,True
PFDN4,2.639838949335034e-13,1.5323661911882631e-12,True
LPAR2,1.678311117890617e-14,1.3036341979118887e-13,True
MRPS16,1.169037981043572e-10,4.2400023351937234e-10,True
CASP3,6.8796488821031395e-12,3.041093511728038e-11,True
ARSA,0.0005314481546060356,0.000878408123173435,True
FAM102B,7.793320448246876e-05,0.0001418110811504918,True
ENPP2,4.923917201067084e-12,2.2378497671253322e-11,True
RHBDF2,2.2698577543020165e-05,4.390035009579863e-05,True
VTN,4.1226928944895657e-16,5.725041780732094e-15,True
KIF5B,2.680765892887075e-05,5.147869141799046e-05,True
SYNE4,0.0002318469310057397,0.0003992380116750552,True
SNN,0.0014985403003837632,0.0023559595639906727,True
ST6GALNAC5,1.6005657325511115e-16,2.858164531918566e-15,True
PSMB7,4.5116845901109e-09,1.3254991716694865e-08,True
UBE2H,0.0006676778935338242,0.0010925580762334765,True
ASB11,2.0020134529868855e-10,7.01374617731666e-10,True
PHF6,1.2272184247491881e-11,5.1948537827841764e-11,True
NUDCD1,5.14090897298399e-11,1.971347447465004e-10,True
CAPZA2,2.112779524810657e-11,8.618244696836859e-11,True
ARHGAP29,7.680178418727007e-16,9.550635530399356e-15,True
AGTR1,3.957215958702274e-17,1.4383199463030255e-15,True
FAM163B,0.015691543107860726,0.02163897239469099,True
SLC6A3,0.0002381873212914517,0.0004097476573700287,True
FAM72C,6.870846725623676e-14,4.537824518418161e-13,True
WDR66,1.9037365991348751e-07,4.6326313213206044e-07,True
RCAN2,1.070711453559969e-13,6.772808626967581e-13,True
CLEC4E,1.016298313744609e-13,6.473257545515445e-13,True
NTN3,4.491305413324717e-05,8.398711952282365e-05,True
SEPN1,9.123540359663267e-08,2.3079390791211443e-07,True
GDF1,0.006198687432869184,0.009031521476633678,True
ST14,2.2467145108163304e-12,1.0842972625081113e-11,True
CIAPIN1,0.00132878410451483,0.0021016979862198944,True
RBMS3,1.727318975234346e-17,1.2851957852852046e-15,True
EIF3E,0.032286991019307876,0.04261922288213827,True
SDAD1,0.00132865051650516,0.0021016791202844646,True
ACVRL1,1.009316691426904e-17,1.2851957852852046e-15,True
PLB1,0.009826517434452444,0.013941613722089848,True
HIST1H2BL,3.1093960704210286e-11,1.2334056743174114e-10,True
